observedTaxon	observedTaxonID	organismQuantity	sex	lifeStage	organismQuantityType	surveyTargetID
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	indeterminate	unknown	individual	130-1-231413
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	4	female	adult	individuals	130-1-231417
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	male	adult	individuals	130-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	indeterminate	adult	individual	130-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	female	juvenile	individual	130-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	indeterminate	juvenile	individual	130-1-195932
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	1	male	adult	individual	130-2-344008
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	31	female	adult	individuals	130-2-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	male	adult	individual	130-2-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	8	male	juvenile	individuals	130-2-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	10	indeterminate	juvenile	individuals	130-2-231413
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	4	female	adult	individuals	130-2-231417
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	male	adult	individuals	130-2-195932
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	10	female	adult	individuals	131-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	5	male	adult	individuals	131-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	7	female	juvenile	individuals	131-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	8	male	juvenile	individuals	131-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	30	indeterminate	juvenile	individuals	131-1-231413
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	3	female	adult	individuals	131-1-231417
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	female	adult	individual	131-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	male	adult	individuals	131-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	indeterminate	adult	individual	131-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	indeterminate	juvenile	individual	131-1-195932
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	7	female	juvenile	individuals	131-2-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	7	male	juvenile	individuals	131-2-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	25	indeterminate	juvenile	individuals	131-2-231413
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	2	female	adult	individuals	131-2-231417
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	female	adult	individual	131-2-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	male	adult	individual	131-2-195932
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	female	adult	individual	132-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	4	female	juvenile	individuals	132-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	3	male	juvenile	individuals	132-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	16	indeterminate	juvenile	individuals	132-1-231413
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	3	female	adult	individuals	132-1-231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	1	indeterminate	adult	individual	132-1-231417
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	male	adult	individuals	132-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	female	juvenile	individuals	132-1-195932
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	3	female	adult	individuals	132-2-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	10	female	juvenile	individuals	132-2-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	male	juvenile	individual	132-2-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	9	indeterminate	juvenile	individuals	132-2-231413
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	1	female	adult	individual	132-2-231417
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	female	juvenile	individual	132-2-195932
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	25	female	adult	individuals	133-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	15	female	juvenile	individuals	133-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	41	male	juvenile	individuals	133-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	63	indeterminate	juvenile	individuals	133-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	20	indeterminate	pup	individuals	133-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	indeterminate	unknown	individual	133-1-231413
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	1	male	adult	individual	133-1-231417
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	7	female	adult	individuals	133-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	4	male	adult	individuals	133-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	female	juvenile	individuals	133-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	4	male	juvenile	individuals	133-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	indeterminate	juvenile	individuals	133-1-195932
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	4	female	adult	individuals	134-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	7	female	juvenile	individuals	134-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	10	male	juvenile	individuals	134-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	38	indeterminate	juvenile	individuals	134-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	5	indeterminate	pup	individuals	134-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	female	unknown	individual	134-1-231413
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	female	adult	individuals	134-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	male	adult	individuals	134-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	indeterminate	juvenile	individual	134-1-195932
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	3	female	adult	individuals	134-2-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	6	female	juvenile	individuals	134-2-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	24	male	juvenile	individuals	134-2-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	35	indeterminate	juvenile	individuals	134-2-231413
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	1	male	adult	individual	134-2-231417
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	female	adult	individuals	134-2-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	indeterminate	adult	individual	134-2-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	female	juvenile	individual	134-2-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	indeterminate	unknown	individuals	134-2-195932
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	female	adult	individual	135-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	male	adult	individual	135-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	15	female	juvenile	individuals	135-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	22	male	juvenile	individuals	135-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	173	indeterminate	juvenile	individuals	135-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	2	indeterminate	pup	individuals	135-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	female	unknown	individual	135-1-231413
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	1	female	adult	individual	135-1-231417
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	female	adult	individual	135-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	female	juvenile	individuals	135-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	male	juvenile	individuals	135-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	indeterminate	unknown	individual	135-1-195932
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	10	female	adult	individuals	135-2-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	male	juvenile	individual	135-2-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	10	indeterminate	juvenile	individuals	135-2-231413
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	indeterminate	juvenile	individuals	135-2-195932
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	4	female	adult	individuals	136-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	26	female	juvenile	individuals	136-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	28	male	juvenile	individuals	136-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	114	indeterminate	juvenile	individuals	136-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	indeterminate	pup	individual	136-1-231413
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	3	female	adult	individuals	136-1-231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	2	indeterminate	adult	individuals	136-1-231417
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	male	adult	individual	136-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	female	juvenile	individual	136-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	male	juvenile	individuals	136-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	indeterminate	juvenile	individual	136-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	male	unknown	individuals	136-1-195932
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	2	male	juvenile	individuals	136-2-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	11	indeterminate	juvenile	individuals	136-2-231413
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	1	female	adult	individual	136-2-231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	1	female	juvenile	individual	136-2-231417
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	female	adult	individual	136-2-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	female	juvenile	individuals	136-2-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	male	juvenile	individual	136-2-195932
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	1	male	juvenile	individual	137-1-344008
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	2	indeterminate	juvenile	individuals	137-1-344008
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	106	female	adult	individuals	137-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	28	female	juvenile	individuals	137-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	39	male	juvenile	individuals	137-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	42	indeterminate	juvenile	individuals	137-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	41	indeterminate	unknown	individuals	137-1-231413
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	1	female	adult	individual	137-1-231417
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	female	adult	individual	137-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	male	adult	individuals	137-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	female	juvenile	individual	137-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	4	male	juvenile	individuals	137-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	indeterminate	juvenile	individuals	137-1-195932
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	2	male	juvenile	individuals	137-2-344008
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	female	adult	individual	137-2-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	2	female	juvenile	individuals	137-2-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	45	male	juvenile	individuals	137-2-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	7	indeterminate	juvenile	individuals	137-2-231413
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	5	female	adult	individuals	137-2-231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	1	male	adult	individual	137-2-231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	1	indeterminate	juvenile	individual	137-2-231417
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	6	female	adult	individuals	137-2-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	male	adult	individual	137-2-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	female	juvenile	individual	137-2-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	male	juvenile	individual	137-2-195932
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	1	male	adult	individual	138-1-344008
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	1	indeterminate	adult	individual	138-1-344008
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	1	indeterminate	juvenile	individual	138-1-344008
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	197	female	adult	individuals	138-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	18	female	juvenile	individuals	138-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	40	male	juvenile	individuals	138-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	6	indeterminate	juvenile	individuals	138-1-231413
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	3	female	adult	individuals	138-1-231417
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	female	adult	individuals	138-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	male	adult	individuals	138-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	female	juvenile	individual	138-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	5	male	juvenile	individuals	138-1-195932
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	1	male	juvenile	individual	138-2-344008
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	13	female	juvenile	individuals	138-2-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	2	male	juvenile	individuals	138-2-231413
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	3	female	adult	individuals	138-2-231417
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	female	adult	individuals	138-2-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	male	juvenile	individual	138-2-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	indeterminate	juvenile	individual	138-2-195932
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	328	female	adult	individuals	139-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	26	female	juvenile	individuals	139-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	8	male	juvenile	individuals	139-1-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	20	indeterminate	juvenile	individuals	139-1-231413
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	6	female	adult	individuals	139-1-231417
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	female	adult	individual	139-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	male	adult	individual	139-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	male	juvenile	individuals	139-1-195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	indeterminate	juvenile	individual	139-1-195932
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	4	female	adult	individuals	139-2-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	4	male	juvenile	individuals	139-2-231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	7	indeterminate	juvenile	individuals	139-2-231413
