surveyTargetID	observedTaxon	observedTaxonID	organismQuantity	organismQuantityType
42-1-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
42-1-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
42-1-231417-2-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
42-1-231417-2-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
42-1-231417-2-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
42-1-231417-3-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
42-1-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	4	individuals
42-1-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
42-1-195932-1-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	individual
42-1-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
42-1-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	individual
42-1-195932-2-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	individual
42-1-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
42-2-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
42-2-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
42-2-344008-1-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
42-2-344008-2-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
42-2-344008-2-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
42-2-344008-2-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
42-2-344008-3-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
42-2-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
42-2-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
42-2-231413-1-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
42-2-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
42-2-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	individual
42-2-231413-2-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	9	individuals
42-2-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
42-2-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
42-2-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	2	individuals
42-2-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
42-2-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
42-2-231417-2-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
42-2-231417-2-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
42-2-231417-2-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
42-2-231417-3-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
42-2-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	individual
42-2-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
42-2-195932-1-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	individuals
42-2-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
42-2-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
42-2-195932-2-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
42-2-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
43-1-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
43-1-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
43-1-344008-1-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
43-1-344008-2-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
43-1-344008-2-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
43-1-344008-2-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
43-1-344008-3-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
43-1-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	25	individuals
43-1-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	5	individuals
43-1-231413-1-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
43-1-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	42	individuals
43-1-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	61	individuals
43-1-231413-2-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	8	individuals
43-1-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
43-1-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
43-1-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	9	individuals
43-1-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
43-1-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
43-1-231417-2-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
43-1-231417-2-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
43-1-231417-2-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
43-1-231417-3-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
43-1-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	individuals
43-1-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	individuals
43-1-195932-1-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
43-1-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
43-1-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	individuals
43-1-195932-2-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
43-1-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
43-2-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
43-2-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
43-2-344008-1-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
43-2-344008-2-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
43-2-344008-2-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
43-2-344008-2-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
43-2-344008-3-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
43-2-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	6	individuals
43-2-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
43-2-231413-1-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
43-2-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	5	individuals
43-2-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
43-2-231413-2-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
43-2-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
43-2-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
43-2-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	2	individuals
43-2-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
43-2-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
43-2-231417-2-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
43-2-231417-2-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
43-2-231417-2-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
43-2-231417-3-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
43-2-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
43-2-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	individuals
43-2-195932-1-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	individuals
43-2-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
43-2-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	individuals
43-2-195932-2-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
43-2-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
44-1-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
44-1-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
44-1-344008-1-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
44-1-344008-2-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
44-1-344008-2-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
44-1-344008-2-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
44-1-344008-3-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
44-1-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	36	individuals
44-1-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	3	individuals
44-1-231413-1-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
44-1-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	5	individuals
44-1-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	8	individuals
44-1-231413-2-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	39	individuals
44-1-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
44-1-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
44-1-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	10	individuals
44-1-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
44-1-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
44-1-231417-2-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
44-1-231417-2-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
44-1-231417-2-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
44-1-231417-3-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
44-1-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	individuals
44-1-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	individuals
44-1-195932-1-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	7	individuals
44-1-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	6	individuals
44-1-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	4	individuals
44-1-195932-2-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	individuals
44-1-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
44-2-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
44-2-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
44-2-344008-1-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
44-2-344008-2-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
44-2-344008-2-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
44-2-344008-2-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
44-2-344008-3-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
44-2-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
44-2-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
44-2-231413-1-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
44-2-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
44-2-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
44-2-231413-2-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	individual
44-2-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
44-2-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
44-2-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	4	individuals
44-2-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	1	individual
44-2-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
44-2-231417-2-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
44-2-231417-2-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
44-2-231417-2-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
44-2-231417-3-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
44-2-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
44-2-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	individuals
44-2-195932-1-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	individual
44-2-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
44-2-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
44-2-195932-2-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
44-2-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
45-1-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
45-1-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
45-1-344008-1-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
45-1-344008-2-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
45-1-344008-2-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
45-1-344008-2-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
45-1-344008-3-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
45-1-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	5	individuals
45-1-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	individual
45-1-231413-1-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
45-1-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	19	individuals
45-1-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	4	individuals
45-1-231413-2-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	14	individuals
45-1-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
45-1-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	individual
45-1-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	7	individuals
45-1-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	1	individual
45-1-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
45-1-231417-2-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	1	individual
45-1-231417-2-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
45-1-231417-2-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
45-1-231417-3-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
45-1-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	individual
45-1-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
45-1-195932-1-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	individuals
45-1-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	individuals
45-1-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	individuals
45-1-195932-2-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	individual
45-1-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
45-2-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
45-2-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
45-2-344008-1-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
45-2-344008-2-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
45-2-344008-2-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
45-2-344008-2-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
45-2-344008-3-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
45-2-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
45-2-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
45-2-231413-1-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
45-2-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
45-2-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
45-2-231413-2-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	2	individuals
45-2-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
45-2-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
45-2-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	2	individuals
45-2-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
45-2-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
45-2-231417-2-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
45-2-231417-2-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
45-2-231417-2-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
45-2-231417-3-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
45-2-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
45-2-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	individual
45-2-195932-1-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
